time,x,y,z,u,v,w,phi,theta,psi,p,q,r
3.4000000000000004,-550982590984111.2,0.0,0.0,-3.716278037598846e+16,0.0,-4.395473550169675e+16,0.0,41.443682479904965,0.0,0.0,-88085457597.214,0.0
3.5,-4267260628582957.5,0.0,0.0,7532474554136216.0,0.0,-2.7824215195715808e+17,0.0,161.72228050231934,0.0,0.0,20269275.032699585,0.0
3.6,-3514013173169336.0,0.0,0.0,-1.8744929138447383e+18,0.0,3.810887320583731e+18,0.0,-70.774449539138,0.0,0.0,-88085457597.214,0.0
3.7,-1.909633045576432e+17,0.0,3.810887320583731e+17,2.7442689376140755e+19,0.0,-2.8198924631166464e+18,0.0,49.50414848327637,0.0,0.0,20269275.032699585,0.0
3.8000000000000003,2.553305633056432e+18,0.0,9.909948574670848e+16,-1.029494481339063e+20,0.0,-4.342429142939329e+19,0.0,177.00741844181903,0.0,0.0,-88085457597.214,0.0
3.9000000000000004,-7.741639180334199e+18,0.0,0.0,-6.502668848768091e+20,0.0,-1.9439413896642148e+21,0.0,-62.7139835357666,0.0,0.0,20269275.032699585,0.0
4.0,-7.276832766801512e+19,0.0,0.0,3.959158454163251e+20,0.0,-1.4756527745759315e+22,0.0,64.78928642277606,0.0,0.0,-88085457597.214,0.0
4.1000000000000005,-3.317674312638261e+19,0.0,0.0,7.637569010294295e+22,0.0,-7.284486252701725e+22,0.0,-174.93211555480957,0.0,0.0,20269275.032699585,0.0
4.2,7.604392267167913e+21,0.0,0.0,1.8059782481362872e+24,0.0,-7.18861438286572e+23,0.0,-47.42884559626691,0.0,0.0,-88085457597.214,0.0
4.3,1.882022170807966e+23,0.0,0.0,-6.229083426739547e+24,0.0,-5.238916778614344e+24,0.0,72.84975242614746,0.0,0.0,20269275.032699585,0.0
4.4,-4.347061255931581e+23,0.0,0.0,2.047881412547738e+25,0.0,4.769984465311307e+25,0.0,-159.64697761530988,0.0,0.0,-88085457597.214,0.0
4.5,1.6131752869545802e+24,0.0,4.7699844653113074e+24,4.073607465132467e+26,0.0,-6.851806674719987e+26,0.0,-39.36837959289551,0.0,0.0,20269275.032699585,0.0
4.6000000000000005,4.234924993827925e+25,0.0,0.0,2.942852097525588e+27,0.0,-2.534340133688748e+27,0.0,88.13489036564715,0.0,0.0,-88085457597.214,0.0
4.7,3.366344596908381e+26,0.0,0.0,3.661715911197251e+28,0.0,3.6034275689846565e+27,0.0,-151.58651161193848,0.0,0.0,20269275.032699585,0.0
4.800000000000001,3.998350370888089e+27,0.0,3.603427568984657e+26,5.2545109679782086e+29,0.0,2.7216282899676007e+29,0.0,-24.083241653395817,0.0,0.0,-88085457597.214,0.0
4.9,5.654346005067017e+28,0.0,2.7576625656574476e+28,2.400269785075852e+29,0.0,-1.1240951695363897e+30,0.0,96.19535636901855,0.0,0.0,20269275.032699585,0.0
5.0,8.054615790142869e+28,0.0,0.0,-6.136269665282092e+30,0.0,7.909230188518098e+30,0.0,-136.30137367243879,0.0,0.0,-88085457597.214,0.0
5.1000000000000005,-5.330808086267805e+29,0.0,7.909230188518099e+29,1.3028142369282995e+32,0.0,5.218369942383065e+30,0.0,-16.022775650024414,0.0,0.0,20269275.032699585,0.0
5.2,1.2495061560656216e+31,0.0,1.3127600130901163e+30,3.1891143226070497e+32,0.0,9.501782316781702e+31,0.0,111.48049430851825,0.0,0.0,-88085457597.214,0.0
5.300000000000001,4.438620478672671e+31,0.0,1.0814542329871818e+31,1.7292410389768926e+33,0.0,3.526161030331643e+33,0.0,-128.24090766906738,0.0,0.0,20269275.032699585,0.0
5.4,2.1731030868441597e+32,0.0,3.634306453630361e+32,4.329929134986495e+33,0.0,5.382367639308764e+34,0.0,-0.7376377105247229,0.0,0.0,-88085457597.214,0.0
5.5,6.503032221830655e+32,0.0,5.745798284671801e+33,7.217466917641113e+33,0.0,5.108015287442012e+34,0.0,119.54096031188965,0.0,0.0,20269275.032699585,0.0
5.6000000000000005,1.372049913947177e+33,0.0,1.0853813572113814e+34,1.6808529677677536e+35,0.0,-5.4425057050874185e+35,0.0,-112.95576972956769,0.0,0.0,-88085457597.214,0.0
5.7,1.8180579591624714e+34,0.0,0.0,-5.807041287652605e+36,0.0,1.8423589915702753e+36,0.0,7.32282829284668,0.0,0.0,20269275.032699585,0.0
5.800000000000001,-5.625235491736358e+35,0.0,1.8423589915702753e+35,-1.3667595537875554e+36,0.0,2.2747027664763335e+36,0.0,134.82609825138934,0.0,0.0,-88085457597.214,0.0
5.9,-6.991995045523913e+35,0.0,4.1170617580466085e+35,-3.6803358635144096e+37,0.0,7.214635692685738e+36,0.0,-104.89530372619629,0.0,0.0,20269275.032699585,0.0
6.0,-4.379535368066801e+36,0.0,1.1331697450732346e+36,-4.215006778391503e+38,0.0,-7.506364834521506e+37,0.0,22.60796623234637,0.0,0.0,-88085457597.214,0.0
6.1000000000000005,-4.652960315198184e+37,0.0,0.0,-8.883606029046366e+38,0.0,-9.22950193373093e+38,0.0,142.88656425476074,0.0,0.0,20269275.032699585,0.0
6.2,-1.353656634424455e+38,0.0,0.0,5.594352209285717e+39,0.0,1.619472390152049e+40,0.0,-89.6101657866966,0.0,0.0,-88085457597.214,0.0
6.300000000000001,4.240695574861262e+38,0.0,1.619472390152049e+39,8.69724895827589e+40,0.0,-1.140008360592971e+41,0.0,30.668432235717773,0.0,0.0,20269275.032699585,0.0
6.4,9.121318515762016e+39,0.0,0.0,-2.9578286822908127e+41,0.0,1.0251656210281787e+41,0.0,158.17170219426043,0.0,0.0,-88085457597.214,0.0
6.5,-2.0456968307146111e+40,0.0,1.0251656210281788e+40,-4.4972441976762965e+42,0.0,-2.5175848604411702e+42,0.0,-81.5496997833252,0.0,0.0,20269275.032699585,0.0
6.6000000000000005,-4.701813880747758e+41,0.0,0.0,-3.0139652693583437e+43,0.0,-3.581967915749216e+43,0.0,45.953570175217465,0.0,0.0,-88085457597.214,0.0
6.7,-3.4841466574331194e+42,0.0,0.0,1.0856672288666157e+43,0.0,-2.469991792851287e+44,0.0,166.23216819763184,0.0,0.0,20269275.032699585,0.0
6.800000000000001,-2.3984794285665037e+42,0.0,0.0,-1.770162546363656e+45,0.0,3.4569348796038214e+45,0.0,-66.2645618438255,0.0,0.0,-88085457597.214,0.0
6.9,-1.794147340649321e+44,0.0,3.4569348796038214e+44,2.341990283267349e+46,0.0,-1.8149091336649966e+45,0.0,54.01403617858887,0.0,0.0,20269275.032699585,0.0
